* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025112221   1017.6   1020.2     20.7     None     17.1       80     19.5      6.0     50.0      7.4     50.0     12.3     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     19.4     19.7     20.4     20.5     21.0     21.4     22.8     25.8     25.7     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     24.4     None      0.0
467050 2025112222   1017.4   1019.9     20.9     None     17.7       82     20.3      6.8     50.0      7.7     50.0     12.3     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     24.7     None      0.0
467050 2025112223   1017.1   1019.6     20.9     None     17.9       83     20.5      5.6     50.0      7.2     50.0     11.8     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     24.7     None      0.0
467050 2025112224   1016.8   1019.3     21.0     None     18.0       83     20.6      5.9     50.0      6.8     50.0     11.2     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     24.9     None      0.0
467050 2025112301   1016.9   1019.4     21.1     None     18.7       86     21.6      7.2     50.0      7.2     50.0     11.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     25.0     None      0.0
467050 2025112302   1016.6   1019.1     21.1     None     18.7       86     21.6      6.3     50.0      7.4     50.0     11.9     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.0     None      0.0
467050 2025112303   1016.5   1019.0     21.1     None     18.7       86     21.6      6.4     50.0      7.9     50.0     13.3     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.0     None      0.0
467050 2025112304   1016.7   1019.2     21.0     None     18.4       85     21.2      7.0     40.0      7.0     40.0     11.6     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     24.9     None      0.0
467050 2025112305   1016.9   1019.4     21.0     None     18.0       83     20.6      6.9     40.0      7.4     40.0     13.1     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     19.6     19.8     20.3     20.4     21.0     21.5     22.7     25.8     25.7     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     24.9     None      0.0
467050 2025112306   1017.5   1020.0     21.0     None     17.8       82     20.4      6.7     50.0      7.7     50.0     13.8     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     24.9     None      0.0
467050 2025112307   1017.7   1020.2     21.1     None     17.9       82     20.5      6.9     50.0      7.0     50.0     12.3     80.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.08        1     25.0     None     0.03
467050 2025112308   1018.0   1020.5     22.2     None     18.6       80     21.4      6.2     50.0      7.6     50.0     11.9     50.0      0.0      0.0      0.9     20.0     None     None      0.6     None     None        3        0        0        4     None      3.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.61        1     26.8     None     0.37
467050 2025112309   1017.9   1020.4     23.0     None     19.0       78     22.0      8.1     50.0      8.2     50.0     13.7     50.0      0.0      0.0      0.9     20.0     None     None      0.6     None     None        4        0        0        4     None      4.0     20.3     19.9     20.4     20.3     21.0     21.4     22.7     25.7     25.6     25.4     None        0     None     None     None     None     None     None     None     None     None     None     1.25        0     28.1     None     1.27
467050 2025112310   1017.6   1020.1     23.8     None     19.3       76     22.4      6.8     50.0      8.0     50.0     12.3     40.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.8        8     29.5     None     2.63
467050 2025112311   1016.8   1019.3     24.1     None     19.6       76     22.8      8.1     40.0      8.1     50.0     13.6     50.0      0.0      0.0      1.0     20.0     None     None      0.6     None     None        1        0        0        1     None      1.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      2.4        8     30.0     None     4.11
467050 2025112312   1016.2   1018.7     24.0     None     19.9       78     23.2      8.0     40.0      8.9     40.0     13.6     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      2.6        8     29.8     None     4.77
467050 2025112313   1015.3   1017.8     24.5     None     20.0       76     23.4      6.4     40.0      9.2     40.0     14.0     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.57        8     30.7     None     4.48
467050 2025112314   1015.1   1017.6     23.9     None     19.6       77     22.8      8.0     30.0      8.4     30.0     13.9     30.0      0.0      0.0      1.0     20.0     None     None      0.6     None     None        1        0        0        4     None      1.0     22.4     21.2     21.7     21.1     21.0     21.4     22.7     25.6     25.6     25.4     None        0     None     None     None     None     None     None     None     None     None     None     2.22        6     29.7     None     3.34
467050 2025112315   1014.9   1017.4     23.5     None     19.2       77     22.2      7.4     40.0      9.0     40.0     14.4     30.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.63        6     29.0     None     1.85
467050 2025112316   1015.1   1017.6     22.7     None     19.3       81     22.4      6.6     40.0      8.8     40.0     13.7     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.93        5     27.6     None     0.67
467050 2025112317   1015.1   1017.6     21.9     None     19.3       85     22.4      7.3     40.0      7.8     40.0     12.4     40.0      0.0      0.0      0.6     20.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.24        4     26.3     None     0.11
467050 2025112318   1015.4   1017.9     21.7     None     19.8       89     23.1      5.9     50.0      7.1     40.0     11.3     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     26.0     None      0.0
467050 2025112319   1015.6   1018.1     21.7     None     20.0       90     23.4      6.1     40.0      6.3     40.0     10.3     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     26.0     None      0.0
467050 2025112320   1015.5   1018.0     21.7     None     20.2       91     23.7      5.6     40.0      6.8     40.0     10.5     20.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     26.0     None      0.0
467050 2025112321   1015.2   1017.7     21.6     None     20.2       92     23.7      5.2     40.0      6.7     40.0     10.5     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     20.9     21.1     21.6     21.6     21.6     21.6     22.8     25.7     25.6     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.8     None      0.0
467050 2025112322   1015.1   1017.6     21.7     None     20.3       92     23.8      5.0     50.0      5.6     50.0      9.0     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     26.0     None      0.0
467050 2025112323   1014.8   1017.3     21.9     None     20.4       91     24.0      4.1     40.0      5.0     50.0      7.9     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     26.3     None      0.0
467050 2025112324   1014.9   1017.4     22.2     None     20.1       88     23.5      4.7     40.0      4.8     50.0      7.9     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     26.8     None      0.0
467050 2025112401   1014.6   1017.1     21.6     None     19.5       88     22.7      2.8     50.0      4.7     40.0      6.7     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.8     None      0.0
467050 2025112402   1014.5   1017.0     20.5     None     18.6       89     21.4      1.0    140.0      3.0     50.0      4.1     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     24.1     None      0.0
467050 2025112403   1014.5   1017.1     19.2     None     17.9       92     20.5      2.2    210.0      2.2    210.0      3.0    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     22.2     None      0.0
467050 2025112404   1014.6   1017.2     18.5     None     17.2       92     19.6      1.2    170.0      2.5    190.0      3.0    190.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     21.3     None      0.0
467050 2025112405   1014.7   1017.3     18.2     None     17.1       93     19.5      0.5    240.0      1.7    170.0      2.1    180.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     20.0     20.6     21.2     21.2     21.7     21.8     22.8     25.7     25.7     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     20.9     None      0.0
467050 2025112406   1015.0   1017.6     17.8     None     16.7       93     19.0      1.5    170.0      2.2    170.0      2.8    170.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     20.4     None      0.0
467050 2025112407   1015.3   1017.9     17.8     None     16.8       94     19.1      0.0      0.0      1.6    170.0      2.3    160.0      0.0      0.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.09        3     20.4     None     0.03
467050 2025112408   1015.6   1018.1     20.9     None     18.7       87     21.6      0.6    140.0      1.7    170.0      2.9    180.0      0.0      0.0      1.0     12.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None        1     None     None     None     None     None     None     None     0.62        2     24.7     None     0.37
467050 2025112409   1016.0   1018.5     22.6     None     18.6       78     21.4      0.7     10.0      0.9    200.0      2.1     10.0      0.0      0.0      1.0     12.0     None     None     0.45     None     None        1        0        0        1     None      1.0     20.6     20.3     20.8     20.8     21.5     21.8     22.8     25.5     25.5     25.4     None        0     None     None     None     None     None     None     None     None     None     None     1.27        2     27.4     None     1.28
467050 2025112410   1015.8   1018.3     23.7     None     19.0       75     22.0      0.6    360.0      1.8     40.0      3.4     30.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.96        0     29.3     None     2.57
467050 2025112411   1015.1   1017.6     24.5     None     19.4       73     22.5      2.6    340.0      3.1    320.0      4.4    360.0      0.0      0.0      1.0     12.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.35        8     30.7     None     3.75
467050 2025112412   1014.4   1016.9     24.9     None     20.4       76     24.0      5.2     20.0      5.6     20.0      7.6     10.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.52        8     31.5     None     4.36
467050 2025112413   1013.7   1016.2     24.3     None     21.2       83     25.2      6.1     30.0      6.4     30.0     10.3     40.0      0.0      0.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.32        7     30.4     None      3.9
467050 2025112414   1013.4   1015.9     24.2     None     20.5       80     24.1      7.1     30.0      7.9     40.0     13.0     40.0      0.0      0.0      0.9     20.0     None     None      0.6     None     None        3        0        0        4     None      3.0     22.8     21.7     22.1     21.5     21.5     21.7     22.8     25.5     25.5     25.4     None        0     None     None     None     None     None     None     None     None     None     None     2.04        7     30.2     None     3.06
467050 2025112415   1013.5   1016.0     23.7     None     20.5       82     24.1      7.0     40.0      7.7     40.0     11.9     30.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.59        5     29.3     None     1.77
467050 2025112416   1013.6   1016.1     22.8     None     20.2       85     23.7      7.1     40.0      7.3     40.0     11.8     40.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.85        5     27.8     None     0.65
467050 2025112417   1014.0   1016.5     22.1     None     20.0       88     23.4      5.9     40.0      7.1     40.0     10.7     60.0      0.0      0.0      0.2     20.0     None     None     0.45     None     None        4        0        0        4     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.17        3     26.6     None     0.11
467050 2025112418   1014.2   1016.7     21.9     None     20.2       90     23.7      5.4     40.0      6.4     40.0     11.4     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     26.3     None      0.0
467050 2025112419   1014.6   1017.1     22.0     None     20.3       90     23.8      6.0     40.0      7.0     40.0     11.8     30.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     26.4     None      0.0
467050 2025112420   1015.2   1017.7     21.9     None     20.0       89     23.4      7.4     40.0      7.6     40.0     11.5     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     26.3     None      0.0
467050 2025112421   1015.5   1018.0     21.8     None     19.7       88     22.9      7.5     40.0      7.5     40.0     11.6     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     21.3     21.6     22.1     22.1     22.0     21.9     22.9     25.5     25.6     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     26.1     None      0.0
467050 2025112422   1015.9   1018.4     21.9     None     19.5       86     22.7      8.2     40.0      8.3     40.0     12.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     26.3     None      0.0
467050 2025112423   1016.3   1018.8     21.7     None     19.4       87     22.5      5.8     40.0      8.1     40.0     13.1     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     26.0     None      0.0
467050 2025112424   1016.5   1019.0     21.6     None     18.8       84     21.7      7.4     40.0      7.5     40.0     12.7     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     25.8     None      0.0
467050 2025112501   1016.6   1019.1     21.2     None     18.2       83     20.9      6.7     40.0      7.7     40.0     13.0     30.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     25.2     None      0.0
467050 2025112502   1016.5   1019.0     21.0     None     14.4       66     16.4      6.6     40.0      7.7     50.0     12.9     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     24.9     None      0.0
467050 2025112503   1016.6   1019.1     21.0     None     15.3       70     17.4      6.5     40.0      8.3     40.0     13.8     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     24.9     None      0.0
467050 2025112504   1017.0   1019.5     20.9     None     15.9       73     18.1      6.9     40.0      7.4     50.0     12.0     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     24.7     None      0.0
467050 2025112505   1017.7   1020.3     20.9     None     11.5       55     13.6      8.4     50.0      8.5     50.0     14.2     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     19.8     20.7     21.5     21.6     22.1     22.1     23.0     25.5     25.6     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     24.7     None      0.0
467050 2025112506   1018.2   1020.8     20.9     None     11.3       54     13.4      7.9     50.0      9.3     50.0     14.5     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     24.7     None      0.0
467050 2025112507   1018.5   1021.1     20.8     None     10.9       53     13.0      7.8     50.0      8.6     40.0     13.3     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.01        1     24.6     None     0.01
467050 2025112508   1018.7   1021.3     20.9     None     10.7       52     12.9      8.1     50.0      8.3     50.0     14.9     40.0      0.0      0.0      0.0     20.0     None     None      0.9     None     None       10        /        /        5      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.26        1     24.7     None      0.2
467050 2025112509   1019.0   1021.6     21.1     None     10.3       50     12.5      9.0     50.0      9.0     50.0     14.5     60.0      0.0      0.0      0.0     30.0     None     None      1.2     None     None       10        /        /        5      1.2     10.0     19.3     20.1     21.0     21.2     22.0     22.1     23.0     25.5     25.6     25.5     None        0     None     None     None     None     None     None     None     None     None     None     0.56        2     25.0     None     0.72
467050 2025112510   1018.9   1021.5     21.3     None     10.2       49     12.4     10.0     50.0     10.3     50.0     16.8     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.2        0     25.3     None     1.75
467050 2025112511   1018.4   1020.9     22.0     None     10.8       49     13.0      9.2     50.0     10.3     50.0     15.8     50.0      0.0      0.0      0.1     20.0     None      3.0     None     None        8     None        0        3        0      3.0      8.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.59        8     26.4     None     2.76
467050 2025112512   1017.6   1020.1     22.2     None     11.3       50     13.4      9.4     50.0     10.4     50.0     16.5     50.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.29        8     26.8     None     4.01
467050 2025112513   1016.8   1019.3     21.8     None     12.1       54     14.1     10.1     60.0     11.5     50.0     17.5     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.44        8     26.1     None     3.94
467050 2025112514   1016.5   1019.0     21.1     None     10.9       52     13.0     10.6     50.0     11.9     50.0     18.8     40.0      0.0      0.0      0.8     16.0     None      3.0     None     None        8     None        0        3        0      3.0      8.0     19.8     20.3     21.3     21.2     21.8     22.1     23.0     25.5     25.5     25.5     None        0     None     None     None     None     None     None     None     None     None     None     1.87        7     25.0     None     2.72
467050 2025112515   1016.8   1019.4     20.5     None     11.2       55     13.3     11.2     60.0     11.2     60.0     19.5     50.0      0.0      0.0      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.1        5     24.1     None     1.22
467050 2025112516   1017.0   1019.6     19.8     None      9.4       51     11.8     10.1     60.0     11.6     60.0     17.9     80.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.8        3     23.1     None     0.55
467050 2025112517   1017.5   1020.1     19.1     None      8.5       50     11.1      9.8     60.0     10.5     60.0     17.0     50.0      0.0      0.0      0.0     16.0     None     None      0.6     None     None        4        0        0        4     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.21        2     22.1     None      0.1
467050 2025112518   1017.7   1020.3     18.6     None      9.4       55     11.8      9.3     60.0     11.4     60.0     17.3     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     21.4     None      0.0
467050 2025112519   1018.0   1020.6     18.4     None     10.3       59     12.5      9.3     60.0     11.4     60.0     17.5     70.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     21.2     None      0.0
467050 2025112520   1018.2   1020.8     18.2     None      9.8       58     12.1      9.3     60.0     10.7     60.0     17.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     20.9     None      0.0
467050 2025112521   1018.2   1020.8     18.1     None     10.5       61     12.7      9.5     60.0     10.4     60.0     18.0     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     17.9     19.2     20.3     20.7     21.8     22.1     23.1     25.5     25.6     25.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     20.8     None      0.0
467050 2025112522   1018.3   1020.9     17.8     None     10.0       60     12.3      9.5     60.0     11.2     60.0     18.3     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     20.4     None      0.0
467050 2025112523   1018.2   1020.8     17.8     None     10.2       61     12.4      9.3     60.0     11.4     60.0     16.9    130.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     20.4     None      0.0
467050 2025112524   1018.1   1020.7     17.7     None      9.9       60     12.2      9.1     60.0     10.3     60.0     17.7     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     20.3     None      0.0
467050 2025112601   1017.9   1020.5     17.6     None     10.0       61     12.3      9.1     60.0      9.7     60.0     17.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     20.1     None      0.0
467050 2025112602   1017.6   1020.2     17.5     None      9.4       59     11.8      9.4     60.0     10.4     60.0     17.5     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     20.0     None      0.0
467050 2025112603   1017.3   1019.9     17.4     None      9.6       60     12.0      8.9     60.0     10.1     60.0     15.7     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.9     None      0.0
