* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025012318   1014.7   1017.3     16.2     None     14.0       87     16.0      4.3     50.0      5.1     50.0      7.3     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        1     18.4     None     0.02
467050 2025012319   1014.9   1017.5     16.2     None     14.0       87     16.0      3.5     50.0      5.1     60.0      7.8     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     18.4     None      0.0
467050 2025012320   1015.3   1017.9     16.4     None     13.9       85     15.9      4.4     50.0      5.0     50.0      7.3     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     18.6     None      0.0
467050 2025012321   1015.4   1018.0     16.5     None     14.0       85     16.0      4.7     50.0      5.1     50.0      7.7     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.0     16.0     16.4     16.5     17.4     17.1     18.3     20.5     22.0     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     18.8     None      0.0
467050 2025012322   1015.3   1017.9     16.4     None     14.4       88     16.4      5.1     50.0      5.8     50.0      9.3     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     18.6     None      0.0
467050 2025012323   1014.7   1017.3     16.5     None     14.7       89     16.7      5.4     50.0      6.1     50.0      9.2     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     18.8     None      0.0
467050 2025012324   1014.4   1017.0     16.7     None     15.1       90     17.2      4.5     60.0      6.2     50.0      9.7     50.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     19.0     None      0.0
467050 2025012401   1014.2   1016.8     16.8     None     15.3       91     17.4      5.8     60.0      5.8     60.0      8.8     70.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.1     None      0.0
467050 2025012402   1013.9   1016.5     16.8     None     15.2       90     17.3      5.9     50.0      6.3     50.0     10.1     40.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.1     None      0.0
467050 2025012403   1014.0   1016.6     17.1     None     15.1       88     17.2      6.8     40.0      7.2     40.0     11.6     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     19.5     None      0.0
467050 2025012404   1013.8   1016.4     17.0     None     15.2       89     17.3      6.8     40.0      6.8     40.0     11.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.4     None      0.0
467050 2025012405   1013.6   1016.2     16.9     None     15.4       91     17.5      6.3     40.0      7.4     40.0     11.4     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.2     16.2     16.3     16.4     17.4     17.1     18.3     20.5     22.0     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.3     None      0.0
467050 2025012406   1014.0   1016.6     16.8     None     15.3       91     17.4      6.3     40.0      6.6     40.0     11.4     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     19.1     None      0.0
467050 2025012407   1013.9   1016.5     16.7     None     15.1       90     17.2      6.7     50.0      7.2     40.0     12.0     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.01        0     19.0     None      0.0
467050 2025012408   1013.9   1016.5     16.9     None     15.3       90     17.4      7.3     50.0      7.3     50.0     12.0     50.0      0.0      0.0      0.0     10.0     None      2.1      0.6     None        2        8        /        2        4      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.06        0     19.3     None     0.09
467050 2025012409   1013.7   1016.3     17.5     None     15.8       90     17.9      6.5     50.0      7.7     50.0     11.2     50.0      0.0      0.0      0.0     10.0     None      2.1      0.6     None        2        8        /        2        4      0.6     10.0     16.4     16.4     16.3     16.4     17.4     17.2     18.4     20.5     22.0     23.1     None        0     None     None     None     None     None     None     None     None     None     None     0.24        8     20.0     None     0.47
467050 2025012410   1014.2   1016.8     17.7     None     15.7       88     17.8      6.7     40.0      7.8     40.0     13.4     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.59        3     20.3     None     1.39
467050 2025012411   1013.5   1016.1     18.4     None     15.8       85     17.9      7.3     40.0      7.8     40.0     13.0     30.0     -9.8      0.4      0.2     10.0     None     None      0.6     None     None        7        0        0        4      0.6      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None        1     None     None     None     None     None     None     None     None     1.15        8     21.2     None      3.2
467050 2025012412   1012.7   1015.3     18.1     None     15.5       85     17.6      8.3     30.0      8.8     40.0     13.0     40.0      0.0      0.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.8        8     20.8     None     5.17
467050 2025012413   1012.1   1014.7     17.9     None     15.5       86     17.6      8.1     30.0      8.8     30.0     13.7     20.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.25        8     20.5     None     3.81
467050 2025012414   1012.0   1014.6     17.7     None     15.3       86     17.4      9.0     30.0      9.4     30.0     14.7     40.0      0.0      0.0      0.0     10.0     None      2.1      0.6     None        2        8        /        2        4      0.6     10.0     17.0     17.0     16.8     16.6     17.4     17.2     18.4     20.5     22.0     23.1     None        0     None     None     None     None     None     None     None     None     None     None     1.14        8     20.3     None     3.27
467050 2025012415   1011.8   1014.4     17.6     None     15.2       86     17.3      7.8     30.0      9.1     40.0     14.8     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.75        6     20.1     None     1.84
467050 2025012416   1011.9   1014.5     17.4     None     15.2       87     17.3      8.0     40.0      8.8     40.0     15.3     30.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.51        5     19.9     None     0.92
467050 2025012417   1012.3   1014.9     17.1     None     15.3       89     17.4      8.2     40.0      8.8     40.0     15.1     60.0      0.0      0.0      0.0     10.0     None     None      0.6     None     None        9        /        /        4      0.6      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.31        3     19.5     None     0.33
467050 2025012418   1012.9   1015.5     17.1     None     15.6       91     17.7      7.8     40.0      9.0     50.0     14.0     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.04        3     19.5     None     0.03
467050 2025012419   1013.4   1016.0     17.4     None     15.9       91     18.1      6.2     40.0      7.7     50.0     13.0     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     19.9     None      0.0
467050 2025012420   1013.9   1016.5     18.1     None     15.4       84     17.5      7.4     50.0      8.2     50.0     13.6     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     20.8     None      0.0
467050 2025012421   1014.1   1016.7     18.2     None     15.5       84     17.6      7.7     50.0      7.8     50.0     13.7     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.8     16.8     16.7     16.8     17.6     17.3     18.4     20.5     22.0     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     20.9     None      0.0
467050 2025012422   1013.8   1016.4     18.1     None     15.5       85     17.6      7.3     50.0      8.1     50.0     13.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     20.8     None      0.0
467050 2025012423   1013.4   1016.0     18.2     None     15.3       83     17.4      7.1     50.0      7.9     50.0     13.3     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     20.9     None      0.0
467050 2025012424   1013.2   1015.8     18.2     None     15.5       84     17.6      8.4     50.0      8.4     50.0     12.3     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     20.9     None      0.0
467050 2025012501   1013.3   1015.9     18.1     None     15.5       85     17.6      7.3     50.0      8.2     50.0     12.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     20.8     None      0.0
467050 2025012502   1013.2   1015.8     18.0     None     15.4       85     17.5      6.4     50.0      7.3     50.0     11.9     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     20.6     None      0.0
467050 2025012503   1013.3   1015.9     17.3     None     14.9       86     16.9      7.2     40.0      8.1     40.0     13.8     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     19.7     None      0.0
467050 2025012504   1013.3   1015.9     16.7     None     14.0       84     16.0      8.9     40.0      9.5     40.0     15.5     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     19.0     None      0.0
467050 2025012505   1013.7   1016.3     16.8     None     14.1       84     16.1      8.2     50.0      9.7     40.0     14.9     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.3     16.3     16.7     16.7     17.6     17.3     18.4     20.5     22.0     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     19.1     None      0.0
467050 2025012506   1014.1   1016.7     16.7     None     14.5       87     16.5      7.2     40.0      7.9     50.0     14.5     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     19.0     None      0.0
467050 2025012507   1015.3   1017.9     16.7     None     14.9       89     16.9      6.1     40.0      8.2     40.0     13.2     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     19.0     None      0.0
467050 2025012508   1015.9   1018.5     16.6     None     14.8       89     16.8      6.3     40.0      7.7     40.0     14.2     30.0     -9.8      0.5      0.0     10.0     None     None      0.6     None     None       10        /        /        4      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        1     None     None     None     None     None     None     None     None     0.07        3     18.9     None     0.12
467050 2025012509   1016.3   1018.9     17.7     None     14.6       82     16.6      7.5     50.0      9.0     50.0     15.0     50.0      0.0      0.0      0.0     10.0     None      3.0      0.6     None        1        9        /        3        4      0.6     10.0     16.5     16.5     16.5     16.6     17.6     17.3     18.4     20.5     22.0     23.1     None        0     None     None     None     None     None     None     None     None     None     None      0.4        3     20.3     None     0.71
467050 2025012510   1016.6   1019.2     17.3     None     14.2       82     16.2      7.6     50.0      8.6     50.0     13.3     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.37        3     19.7     None     0.96
467050 2025012511   1016.0   1018.6     17.0     None     14.5       85     16.5      7.7     40.0      8.7     50.0     13.8     50.0     -9.8      0.6      0.0     10.0     None      2.1      0.6     None        2        8        /        2        4      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        1     None     None     None     None     None     None     None     None     0.39        0     19.4     None     1.25
467050 2025012512   1015.1   1017.7     17.3     None     14.4       83     16.4      8.1     40.0      8.9     40.0     13.2     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.63        8     19.7     None      2.1
467050 2025012513   1014.2   1016.8     16.8     None     14.3       85     16.3      8.4     40.0      8.5     40.0     14.9     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.59        8     19.1     None      2.0
467050 2025012514   1013.6   1016.2     17.5     None     14.2       81     16.2      6.9     40.0      9.1     40.0     14.2     50.0     -9.8      0.2      0.0     12.0     None      2.1      0.6     None        3        7        /        2        4      0.6     10.0     16.6     16.6     16.6     16.7     17.6     17.4     18.5     20.5     21.9     23.1     None        0     None        1     None     None     None     None     None     None     None     None      0.6        8     20.0     None     1.82
467050 2025012515   1013.3   1015.9     18.1     None     13.4       74     15.4      7.8     50.0      9.1     50.0     13.9     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.68        8     20.8     None     1.64
467050 2025012516   1013.6   1016.2     18.0     None     13.3       74     15.3      7.6     50.0      8.8     50.0     13.9     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.4        5     20.6     None     0.79
467050 2025012517   1014.2   1016.8     17.6     None     12.9       74     14.9      8.5     50.0      9.3     50.0     13.9     50.0      0.0      0.0      0.0     16.0     None      2.1      0.9     None        2        7        /        2        4      0.9      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.16        3     20.1     None     0.22
467050 2025012518   1014.6   1017.2     17.5     None     13.0       75     15.0      7.6     50.0      9.4     50.0     14.0     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        1     20.0     None     0.02
467050 2025012519   1015.1   1017.7     17.4     None     12.7       74     14.7      8.4     50.0      8.4     50.0     12.6     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     19.9     None      0.0
467050 2025012520   1015.5   1018.1     17.5     None     12.8       74     14.8      7.0     50.0      8.7     50.0     15.2     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     20.0     None      0.0
467050 2025012521   1015.8   1018.4     17.5     None     13.0       75     15.0      7.8     50.0      8.8     50.0     13.9     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.2     16.2     16.5     16.7     17.6     17.4     18.5     20.5     21.9     23.0     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     20.0     None      0.0
467050 2025012522   1015.7   1018.3     17.3     None     13.0       76     15.0      7.6     50.0      8.3     50.0     13.3     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     19.7     None      0.0
467050 2025012523   1015.6   1018.2     17.3     None     13.0       76     15.0      7.1     50.0      8.0     50.0     11.8     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     19.7     None      0.0
467050 2025012524   1015.4   1018.0     17.2     None     12.9       76     14.9      7.7     50.0      8.2     50.0     13.6     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     19.6     None      0.0
467050 2025012601   1015.1   1017.7     17.0     None     12.6       75     14.6      7.6     50.0      8.1     50.0     13.4     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.4     None      0.0
467050 2025012602   1015.2   1017.8     17.1     None     12.4       74     14.4      7.8     50.0      8.2     50.0     13.5     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     19.5     None      0.0
467050 2025012603   1015.0   1017.6     16.8     None     11.9       73     13.9      7.4     50.0      8.3     50.0     13.4     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     19.1     None      0.0
467050 2025012604   1014.7   1017.3     16.6     None     12.0       74     14.0      6.7     60.0      8.2     50.0     12.9     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     18.9     None      0.0
467050 2025012605   1015.1   1017.7     16.3     None     12.3       77     14.3      4.9     60.0      6.8     50.0     11.5     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     15.7     15.7     16.2     16.5     17.5     17.4     18.5     20.5     21.9     23.0     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     18.5     None      0.0
467050 2025012606   1015.7   1018.3     16.7     None     12.5       76     14.5      6.6     50.0      6.6     50.0     10.0     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     19.0     None      0.0
467050 2025012607   1016.2   1018.8     16.9     None     12.7       76     14.7      6.3     50.0      6.8     50.0     10.8     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.01        2     19.3     None     0.01
467050 2025012608   1016.6   1019.2     17.2     None     12.5       74     14.5      6.2     50.0      7.5     50.0     12.4     60.0      0.0      0.0      0.0     16.0     None      3.0      0.9     None        5        4        /        7        4     None      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.17        1     19.6     None      0.2
467050 2025012609   1017.1   1019.7     17.8     None     12.7       72     14.7      6.8     50.0      7.4     50.0     12.6     50.0      0.0      0.0      0.0     16.0     None      3.0      0.9     None        2        7        /        7        4      0.9      9.0     16.1     16.1     16.2     16.3     17.4     17.4     18.5     20.5     21.9     23.0     None        0     None     None     None     None     None     None     None     None     None     None     0.31        3     20.4     None     0.63
467050 2025012610   1017.6   1020.2     16.6     None     13.7       83     15.7      8.2     30.0      8.2     30.0     13.9     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.51        3     18.9     None     1.36
467050 2025012611   1017.6   1020.2     15.8     None     12.9       83     14.9      8.9     30.0      9.6     20.0     14.4    360.0      0.0      0.0      0.0     10.0     None      2.1      0.9     None        2        8        /        2        4      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.43        2     17.9     None     1.43
467050 2025012612   1016.4   1019.0     16.0     None     12.8       81     14.8      9.3     30.0     10.1     30.0     15.9     30.0     -9.8      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.66        8     18.2     None     2.34
467050 2025012613   1015.7   1018.3     15.2     None     12.3       83     14.3      7.9     30.0      9.7     30.0     15.0     20.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.52        8     17.3     None     1.89
467050 2025012614   1015.2   1017.8     15.1     None     12.1       82     14.1      7.4     30.0      9.1     30.0     14.7     20.0      0.0      0.0      0.0     10.0     None     None      0.9     None     None       10        /        /        5      0.9     10.0     15.5     15.5     16.2     16.4     17.4     17.4     18.5     20.4     21.9     23.0     None        0     None     None     None     None     None     None     None     None     None     None     0.21        7     17.2     None     0.72
467050 2025012615   1014.4   1017.0     15.4     None     12.2       81     14.2      7.8     40.0      9.3     40.0     15.7     20.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.24        8     17.5     None     0.74
467050 2025012616   1015.3   1017.9     15.0     None     11.8       81     13.8     10.2     30.0     10.2     30.0     16.6     20.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.09        5     17.1     None     0.23
467050 2025012617   1016.6   1019.2     13.6     None     12.2       91     14.2      9.5     30.0     11.5     20.0     16.6     20.0      0.5      0.9      0.0      8.0     None      1.2      0.6     None        2        8        /        2        7      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        1     None     None     None     None     None     None     None     None     0.02        3     15.6     None     0.03
467050 2025012618   1017.1   1019.7     13.2     None     11.8       91     13.8     10.2     20.0     11.3     20.0     17.7     20.0      1.0      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.01        3     15.2     None      0.0
467050 2025012619   1018.0   1020.6     13.1     None     11.7       91     13.7      8.0     30.0     10.2     20.0     14.2     30.0      0.5      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None      0.0        3     15.1     None      0.0
467050 2025012620   1018.5   1021.1     13.3     None     11.7       90     13.7      7.2     30.0      8.0     30.0     13.9     30.0      1.5      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None      0.0        3     15.3     None      0.0
467050 2025012621   1019.0   1021.6     13.3     None     11.5       89     13.6      7.7     30.0      7.8     30.0     13.5     20.0      0.5      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     14.2     14.2     15.6     16.0     17.3     17.3     18.6     20.5     21.9     23.0     None     None     None        1     None     None     None     None     None     None     None     None      0.0        3     15.3     None      0.0
467050 2025012622   1019.0   1021.6     13.0     None     10.9       87     13.0      7.3     30.0      9.6     20.0     15.6     10.0      0.5      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     15.0     None      0.0
467050 2025012623   1018.9   1021.5     12.9     None     10.1       83     12.4      7.5     30.0      7.7     30.0     12.9     10.0      0.5      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     14.9     None      0.0
