* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025032403   1011.3   1013.9     18.2     None     11.1       63     13.2      3.7    200.0      3.7    200.0      5.2    190.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     20.9     None      0.0
467050 2025032404   1011.1   1013.7     18.0     None     12.0       68     14.0      3.6    210.0      4.1    210.0      6.1    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     20.6     None      0.0
467050 2025032405   1011.1   1013.7     17.6     None     12.7       73     14.7      2.6    200.0      3.5    210.0      4.8    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.7     17.3     17.8     18.1     18.4     17.8     18.0     20.0     21.0     23.2     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     20.1     None      0.0
467050 2025032406   1011.5   1014.1     17.2     None     13.3       78     15.3      2.4    190.0      2.7    200.0      4.2    200.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     19.6     None      0.0
467050 2025032407   1011.6   1014.2     18.2     None     14.1       77     16.1      2.9    190.0      3.0    190.0      4.1    190.0      0.0      0.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.21        1     20.9     None     0.16
467050 2025032408   1012.0   1014.5     20.6     None     14.7       69     16.7      4.8    210.0      4.8    210.0      7.3    220.0      0.0      0.0      1.0     12.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      0.9        1     24.3     None     0.96
467050 2025032409   1011.8   1014.3     22.5     None     15.9       66     18.1      4.5    220.0      5.6    220.0      7.9    220.0      0.0      0.0      1.0     20.0     None     None     None     None     None     None     None     None     None     None      0.0     17.8     17.4     17.6     17.6     18.1     17.8     18.0     19.9     20.9     23.1     None        0     None     None     None     None     None     None     None     None     None     None     1.73        0     27.3     None     2.67
467050 2025032410   1011.5   1014.0     23.4     None     14.4       57     16.4      6.5    240.0      7.0    230.0     10.6    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.49        8     28.8     None     5.03
467050 2025032411   1011.4   1013.9     24.1     None     15.1       57     17.2      6.4    250.0      7.3    240.0     10.3    240.0      0.0      0.0      1.0     25.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.06        7     30.0     None     7.46
467050 2025032412   1010.7   1013.2     24.2     None     16.7       63     19.0      6.4    250.0      7.5    240.0     10.3    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.34        8     30.2     None      8.7
467050 2025032413   1010.1   1012.6     24.0     None     17.5       67     20.0      6.8    240.0      7.2    250.0     10.9    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.35        8     29.8     None     8.74
467050 2025032414   1009.2   1011.7     23.9     None     18.6       72     21.4      7.4    250.0      7.7    250.0     11.0    260.0      0.0      0.0      1.0     20.0     None     None     None     None     None     None     None     None     None     None      0.0     20.7     19.9     20.3     19.6     18.0     17.7     18.0     19.8     20.9     23.1     None        0     None     None     None     None     None     None     None     None     None     None     3.07        8     29.7     None     7.47
467050 2025032415   1008.7   1011.2     23.6     None     18.7       74     21.6      7.2    240.0      7.5    250.0     10.2    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.55        7     29.1     None     5.26
467050 2025032416   1008.3   1010.8     23.6     None     18.7       74     21.6      5.4    250.0      7.4    240.0      9.8    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.83        7     29.1     None     2.88
467050 2025032417   1008.3   1010.8     23.0     None     18.6       76     21.4      5.8    230.0      6.2    240.0      8.7    230.0      0.0      0.0      1.0     20.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.99        5     28.1     None     1.04
467050 2025032418   1008.4   1010.9     22.4     None     18.4       78     21.2      5.0    230.0      6.0    240.0      8.3    240.0      0.0      0.0      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.26        5     27.1     None     0.18
467050 2025032419   1008.6   1011.1     21.9     None     18.5       81     21.3      4.1    220.0      5.2    230.0      7.1    240.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     26.3     None      0.0
467050 2025032420   1009.0   1011.5     21.4     None     18.4       83     21.2      2.7    200.0      4.1    220.0      5.4    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     25.5     None      0.0
467050 2025032421   1009.5   1012.0     21.4     None     18.2       82     20.9      2.3    220.0      2.9    200.0      4.9    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     19.7     20.1     20.5     20.7     19.1     18.0     18.1     19.9     21.0     23.2     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     25.5     None      0.0
467050 2025032422   1009.4   1011.9     20.6     None     17.6       83     20.1      1.5    210.0      2.7    220.0      3.7    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     24.3     None      0.0
467050 2025032423   1009.2   1011.7     20.4     None     17.8       85     20.4      1.9    210.0      2.4    220.0      3.0    210.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     24.0     None      0.0
467050 2025032424   1009.0   1011.5     20.9     None     18.8       88     21.7      2.3    230.0      2.6    230.0      4.2    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     24.7     None      0.0
467050 2025032501   1008.6   1011.1     20.0     None     18.1       89     20.8      2.6    200.0      2.7    200.0      4.3    210.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.4     None      0.0
467050 2025032502   1008.2   1010.7     20.1     None     18.1       88     20.8      2.7    200.0      2.9    200.0      4.1    210.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.5     None      0.0
467050 2025032503   1007.7   1010.2     19.9     None     17.3       85     19.7      3.8    210.0      4.6    210.0      6.7    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.2     None      0.0
467050 2025032504   1007.4   1009.9     20.0     None     17.2       84     19.6      3.7    210.0      4.2    210.0      6.5    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     23.4     None      0.0
467050 2025032505   1007.5   1010.0     19.6     None     17.2       86     19.6      2.9    200.0      3.6    210.0      5.7    210.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     18.7     19.0     19.3     19.3     19.2     18.4     18.2     19.9     21.0     23.2     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     22.8     None      0.0
467050 2025032506   1007.6   1010.1     19.6     None     17.2       86     19.6      2.9    200.0      3.7    200.0      5.5    200.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     22.8     None      0.0
467050 2025032507   1007.7   1010.2     20.1     None     16.7       81     19.0      2.5    190.0      3.1    200.0      4.7    200.0      0.0      0.0      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.22        2     23.5     None     0.18
467050 2025032508   1008.0   1010.5     22.0     None     17.2       74     19.6      4.4    210.0      4.4    200.0      7.5    200.0      0.0      0.0      1.0     25.0     None      3.0     None     None        2     None        0        3        0     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.93        3     26.4     None     1.07
467050 2025032509   1007.8   1010.3     23.4     None     17.9       71     20.5      4.6    220.0      5.1    220.0      8.5    210.0      0.0      0.0      1.0     25.0     None     None      0.6     None     None        2        0        0        1     None      2.0     19.3     19.0     19.1     19.0     18.9     18.4     18.2     19.9     20.9     23.1     None        0     None     None     None     None     None     None     None     None     None     None     1.78        0     28.8     None     2.97
467050 2025032510   1007.8   1010.3     24.1     None     19.0       73     22.0      6.6    230.0      7.1    230.0      9.8    230.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.53        0     30.0     None     5.53
467050 2025032511   1007.4   1009.9     24.4     None     19.7       75     22.9      7.3    240.0      7.3    250.0     11.3    250.0      0.0      0.0      1.0     20.0     None     None      0.6     None     None        2        0        0        1     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      3.1        8     30.6     None     8.19
467050 2025032512   1006.8   1009.3     25.1     None     19.9       73     23.2      7.1    250.0      8.0    250.0     11.6    250.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.41        8     31.9     None     9.72
467050 2025032513   1005.9   1008.4     24.5     None     20.0       76     23.4      8.4    240.0      8.8    240.0     11.8    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.37        8     30.7     None     9.58
467050 2025032514   1005.1   1007.6     24.9     None     20.4       76     24.0      7.1    230.0      8.6    250.0     12.3    250.0      0.0      0.0      1.0     16.0     None     None     None     None     None     None     None     None     None     None      0.0     22.2     21.3     21.6     20.9     18.9     18.4     18.2     19.8     20.8     23.0     None        0     None     None     None     None     None     None     None     None     None     None     3.07        8     31.5     None     8.04
467050 2025032515   1004.5   1007.0     25.1     None     20.2       74     23.7      6.7    230.0      7.6    230.0     10.9    220.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.56        7     31.9     None     5.67
467050 2025032516   1004.6   1007.1     24.6     None     20.5       78     24.1      7.1    240.0      7.9    240.0     10.6    250.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.82        5     30.9     None     3.03
467050 2025032517   1004.4   1006.9     24.3     None     19.6       75     22.8      7.8    240.0      7.8    230.0     11.1    230.0      0.0      0.0      1.0     16.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.99        8     30.4     None     1.11
467050 2025032518   1004.5   1007.0     23.8     None     19.5       77     22.7      4.7    240.0      7.9    230.0     10.0    240.0      0.0      0.0      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.26        4     29.5     None      0.2
467050 2025032519   1005.2   1007.7     23.0     None     18.3       75     21.0      2.2    200.0      5.0    230.0      7.1    230.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     28.1     None      0.0
467050 2025032520   1005.8   1008.3     23.0     None     19.6       81     22.8      2.5    230.0      3.1    220.0      4.2    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     28.1     None      0.0
467050 2025032521   1006.4   1008.9     22.8     None     20.0       84     23.4      3.3    220.0      3.5    220.0      4.6    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     20.9     21.2     21.6     21.8     20.1     18.7     18.4     19.9     20.9     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     27.8     None      0.0
467050 2025032522   1006.4   1008.9     22.2     None     19.9       87     23.2      1.7    200.0      3.2    220.0      4.0    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     26.8     None      0.0
467050 2025032523   1006.2   1008.7     22.4     None     19.8       85     23.1      2.7    230.0      2.7    230.0      3.9    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     27.1     None      0.0
467050 2025032524   1006.0   1008.5     22.1     None     19.3       84     22.4      2.6    220.0      3.2    230.0      4.8    240.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     26.6     None      0.0
467050 2025032601   1005.8   1008.3     21.7     None     19.3       86     22.4      2.9    210.0      2.9    220.0      4.3    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     26.0     None      0.0
467050 2025032602   1005.6   1008.1     21.9     None     19.1       84     22.1      3.2    220.0      3.5    210.0      5.3    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     26.3     None      0.0
467050 2025032603   1005.1   1007.6     21.6     None     18.6       83     21.4      2.8    220.0      3.5    220.0      4.9    210.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.8     None      0.0
467050 2025032604   1005.1   1007.6     21.5     None     18.5       83     21.3      3.0    210.0      3.5    220.0      5.1    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     25.6     None      0.0
467050 2025032605   1005.4   1007.9     21.0     None     18.4       85     21.2      2.8    200.0      3.7    210.0      5.2    210.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     19.9     20.2     20.4     20.4     20.1     19.1     18.5     19.9     21.0     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     24.9     None      0.0
467050 2025032606   1005.8   1008.3     20.7     None     18.1       85     20.8      2.5    190.0      3.5    200.0      6.0    210.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     24.4     None      0.0
467050 2025032607   1005.9   1008.4     21.9     None     17.9       78     20.5      4.1    210.0      4.2    210.0      6.3    220.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.25        1     26.3     None     0.17
467050 2025032608   1006.1   1008.6     22.8     None     18.6       77     21.4      4.0    210.0      4.4    210.0      7.8    220.0      0.0      0.0      0.0     16.0      7.0      3.0     None        2        6     None        9        3        0      3.0      8.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.69        1     27.8     None     0.95
467050 2025032609   1006.2   1008.7     24.7     None     20.6       78     24.3      8.4    230.0      8.4    230.0     12.1    240.0      0.0      0.0      0.7     12.0      7.0      3.0      1.2        2        4        2        1        3        1     None      8.0     20.7     20.2     20.3     20.1     19.9     19.1     18.5     19.8     20.9     23.1     None        0     None     None     None     None     None     None     None     None     None     None     1.56        1     31.1     None     2.77
467050 2025032610   1006.4   1008.9     25.4     None     21.1       77     25.0      7.8    230.0      9.1    230.0     14.4    220.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.13        1     32.4     None     5.15
467050 2025032611   1006.2   1008.7     26.0     None     21.2       75     25.2      7.6    240.0      8.2    230.0     12.3    230.0      0.0      0.0      1.0     12.0      7.0     None      0.9        4     None        2        9        0        1     None      6.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.82        0     33.6     None     7.74
467050 2025032612   1005.2   1007.7     25.9     None     22.0       79     26.4      8.8    240.0      8.8    240.0     13.8    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.28        8     33.4     None     9.44
467050 2025032613   1004.2   1006.7     26.1     None     22.4       80     27.1      7.7    250.0      8.9    240.0     12.3    230.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.26        8     33.8     None     9.17
467050 2025032614   1003.4   1005.9     25.6     None     22.1       81     26.6      7.5    240.0      8.7    250.0     12.1    240.0      0.0      0.0      0.8     16.0     None     None      0.9     None     None        8        0        0        4      0.9      8.0     23.2     22.5     22.7     21.9     19.9     19.1     18.5     19.8     20.8     23.0     None        0     None     None     None     None     None     None     None     None     None     None     2.71        7     32.8     None     7.24
467050 2025032615   1002.9   1005.4     25.0     None     21.9       83     26.3      6.6    240.0      7.7    240.0     11.5    250.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.42        7     31.7     None      3.4
467050 2025032616   1002.7   1005.2     24.7     None     22.0       85     26.4      7.1    230.0      7.2    230.0     10.7    230.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.57        7     31.1     None     1.17
467050 2025032617   1003.2   1005.7     24.6     None     22.1       86     26.6      5.4    230.0      6.9    230.0     10.0    230.0      0.0      0.0      0.0     16.0     None     None      0.9     None     None        9        /        /        4      0.9      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.27        5     30.9     None     0.42
467050 2025032618   1003.3   1005.8     24.4     None     21.9       86     26.3      7.4    230.0      7.4    230.0     10.8    230.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.08        1     30.6     None     0.09
467050 2025032619   1003.6   1006.1     24.2     None     22.3       89     26.9      5.8    230.0      7.6    230.0     11.4    240.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     30.2     None      0.0
467050 2025032620   1004.1   1006.6     24.4     None     22.3       88     26.9      5.6    230.0      6.4    230.0      9.7    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     30.6     None      0.0
467050 2025032621   1004.3   1006.8     24.2     None     22.5       90     27.3      7.6    230.0      7.7    230.0     12.0    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     22.3     22.2     22.4     22.4     20.8     19.4     18.7     19.9     20.9     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     30.2     None      0.0
467050 2025032622   1004.4   1006.9     24.2     None     22.3       89     26.9      7.8    230.0      8.0    230.0     12.8    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     30.2     None      0.0
467050 2025032623   1004.6   1007.1     24.3     None     22.6       90     27.4      6.8    230.0      8.1    230.0     13.8    240.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     30.4     None      0.0
467050 2025032624   1004.3   1006.8     24.4     None     22.7       90     27.6      7.2    230.0      7.6    230.0     11.3    240.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     30.6     None      0.0
467050 2025032701   1004.1   1006.6     24.4     None     22.7       90     27.6      7.3    240.0      7.8    240.0     12.5    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     30.6     None      0.0
467050 2025032702   1003.6   1006.1     24.3     None     22.6       90     27.4      8.3    240.0      8.4    240.0     12.6    250.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     30.4     None      0.0
467050 2025032703   1003.4   1005.9     24.3     None     21.8       86     26.1      7.0    230.0      9.2    240.0     13.6    240.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     30.4     None      0.0
467050 2025032704   1003.3   1005.8     24.3     None     22.2       88     26.8      7.0    230.0      7.7    230.0     11.8    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     30.4     None      0.0
467050 2025032705   1003.4   1005.9     24.2     None     22.1       88     26.6      8.5    240.0      8.5    240.0     14.4    250.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     22.0     22.0     22.0     21.9     20.9     19.8     18.8     19.9     20.9     23.1     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     30.2     None      0.0
467050 2025032706   1003.5   1006.0     24.2     None     21.9       87     26.3      9.9    230.0      9.9    230.0     14.4    250.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     30.2     None      0.0
467050 2025032707   1003.7   1006.2     24.5     None     21.8       85     26.1      8.9    230.0     10.0    230.0     14.3    230.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.22        2     30.7     None     0.19
467050 2025032708   1004.2   1006.7     25.0     None     21.9       83     26.3      8.6    230.0      9.5    230.0     14.4    220.0      0.0      0.0      0.2     16.0     None      3.0     None     None        7     None        0        3        0      3.0      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.83        3     31.7     None     1.08
