* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025072309   1000.7   1003.1     31.1     None     24.0       66     29.8      9.7     70.0      9.7     70.0     15.4     60.0      0.0      0.0      1.0     30.0      7.0      3.0     None        1        2     None        1        5        0     None      3.0     26.6     26.9     27.6     27.6     28.1     28.1     27.7     26.5     24.3     23.3     None        0     None     None     None     None     None     None     None     None     None     None     2.25        0     45.2     None     4.12
467050 2025072310   1000.5   1002.9     32.1     None     23.1       59     28.3      8.3     70.0     10.3     70.0     16.3     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.98        0     47.8     None     6.95
467050 2025072311   1000.3   1002.7     32.9     None     23.3       57     28.6      9.2     70.0     10.0     70.0     16.8     60.0      0.0      0.0      1.0     30.0     None      3.0     None     None        2     None        0        5        0     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.46        8     50.0     None     9.45
467050 2025072312    999.8   1002.2     33.5     None     23.2       55     28.4      9.7     60.0     10.3     60.0     17.0     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.72        8     51.7     None    10.85
467050 2025072313    999.2   1001.6     33.8     None     22.9       53     27.9     10.2     60.0     11.1     60.0     17.1     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.73        8     52.6     None    10.78
467050 2025072314    998.8   1001.2     34.1     None     23.5       54     29.0      8.7     70.0     11.1     60.0     17.8     60.0      0.0      0.0      1.0     30.0      7.0      3.0      1.2        1        1        1        1        5        1     None      3.0     27.8     27.8     28.4     28.1     27.9     27.9     27.6     26.4     24.2     23.2     None        0     None     None     None     None     None     None     None     None     None     None     3.46        7     53.5     None     9.37
467050 2025072315    998.4   1000.8     32.6     None     25.9       68     33.4      8.3     60.0      9.6     70.0     14.8     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.97        8     49.2     None     6.89
467050 2025072316    998.4   1000.8     31.0     None     26.1       75     33.8     11.0     50.0     11.4     50.0     17.1     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.29        5     44.9     None     4.11
467050 2025072317    998.5   1000.9     30.1     None     25.9       78     33.4      9.5     50.0     11.3     50.0     17.4     60.0      0.0      0.0      1.0     30.0      7.0     None      1.2        1     None        1        1        0        1     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.51        5     42.7     None     1.79
467050 2025072318    998.8   1001.2     29.4     None     25.6       80     32.8      9.1     50.0     10.0     50.0     15.3     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.7        3     41.0     None     0.46
467050 2025072319    999.3   1001.7     28.6     None     25.0       81     31.7      7.0     50.0      9.7     50.0     15.6     40.0      0.0      0.0      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.1        3     39.1     None     0.04
467050 2025072320    999.5   1001.9     28.4     None     24.6       80     30.9      6.7     60.0      7.4     60.0     11.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     38.7     None      0.0
467050 2025072321    999.8   1002.2     28.3     None     24.5       80     30.7      6.0     60.0      7.6     50.0     11.7     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     27.2     28.1     28.9     29.0     28.5     28.1     27.7     26.6     24.4     23.3     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     38.5     None      0.0
467050 2025072322   1000.2   1002.6     28.2     None     24.4       80     30.6      6.5     60.0      7.7     60.0     13.1     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     38.2     None      0.0
467050 2025072323   1000.3   1002.7     28.3     None     24.3       79     30.4      6.5     70.0      7.1     70.0     12.3     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     38.5     None      0.0
467050 2025072324    999.6   1002.1     27.3     None     24.6       85     30.9      5.7     60.0      6.5     70.0     10.3     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     36.3     None      0.0
467050 2025072401    999.3   1001.7     27.6     None     24.3       82     30.4      6.8     50.0      7.1     60.0     11.8     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     36.9     None      0.0
467050 2025072402    999.3   1001.7     27.8     None     24.2       81     30.2      6.7     60.0      8.4     60.0     13.4     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     37.4     None      0.0
467050 2025072403    999.1   1001.5     27.5     None     24.8       85     31.3      7.1     60.0      7.3     60.0     11.3     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     36.7     None      0.0
467050 2025072404    999.1   1001.6     27.3     None     25.0       87     31.7      6.5     50.0      7.0     60.0     10.2     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     36.3     None      0.0
467050 2025072405    999.5   1002.0     27.4     None     24.9       86     31.5      4.6     60.0      7.2     50.0     11.3     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     26.7     27.4     28.1     28.2     28.4     28.2     27.7     26.6     24.5     23.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     36.5     None      0.0
467050 2025072406    999.7   1002.1     27.6     None     25.4       88     32.4      4.1     60.0      5.5     60.0      8.4    100.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.12        3     36.9     None     0.03
467050 2025072407    999.8   1002.2     28.6     None     25.2       82     32.1      5.0     60.0      5.9     60.0      9.2     60.0      0.0      0.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.67        1     39.1     None     0.44
467050 2025072408   1000.1   1002.5     29.4     None     26.0       82     33.6      7.9     60.0      7.9     60.0     13.2     50.0      0.0      0.0      0.7     30.0     None      3.0      1.2     None        3        4        0        5        2     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.33        3     41.0     None      1.6
467050 2025072409   1000.2   1002.6     29.8     None     25.8       79     33.2      8.6     60.0      9.3     60.0     16.1     60.0      0.0      0.0      0.5     30.0     None      3.0      1.2     None        3        4        0        5        2     None      7.0     27.4     27.5     28.1     28.0     28.2     28.1     27.7     26.6     24.4     23.3     None        0     None     None     None     None     None     None     None     None     None     None     1.82        3     42.0     None     3.59
467050 2025072410   1000.0   1002.4     30.7     None     26.2       77     34.0      8.4     60.0      9.4     60.0     13.7     60.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.89        0     44.2     None     7.01
467050 2025072411    999.8   1002.2     29.8     None     26.6       83     34.8      9.1     50.0     11.0     50.0     17.3     50.0      0.0      0.0      0.5     30.0     None      3.0      1.2     None        3        5        0        5        4     None      8.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      2.4        8     42.0     None     7.33
467050 2025072412    999.3   1001.7     31.3     None     26.6       76     34.8      9.3     50.0     10.8     50.0     16.3     50.0      0.0      0.0      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.23        8     45.7     None     9.93
467050 2025072413    998.7   1001.1     31.0     None     26.5       77     34.6     11.0     50.0     11.3     50.0     18.3     60.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.54        8     44.9     None    10.84
467050 2025072414    998.0   1000.4     30.9     None     26.2       76     34.0     10.5     50.0     11.0     50.0     17.4     40.0      0.0      0.0      1.0     30.0     None      3.0      1.2     None        2        3        0        5        4     None      5.0     28.5     28.4     28.9     28.6     28.2     28.0     27.6     26.5     24.3     23.2     None        0     None     None     None     None     None     None     None     None     None     None     3.27        8     44.7     None     9.36
467050 2025072415    997.5    999.9     30.2     None     26.2       79     34.0     10.3     50.0     12.0     50.0     18.4     50.0      0.0      0.0      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.54        7     42.9     None     6.37
467050 2025072416    997.4    999.8     30.1     None     26.5       81     34.6      9.0     50.0     10.4     50.0     14.9     40.0      0.0      0.0      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.59        6     42.7     None     3.12
467050 2025072417    996.9    999.3     29.8     None     26.2       81     34.0      7.7     50.0      9.5     50.0     14.3     50.0      0.0      0.0      0.8     30.0      7.0      3.0      1.2        1        3        3        1        5        4     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.32        8     42.0     None     1.56
467050 2025072418    997.1    999.5     28.9     None     26.3       86     34.2      8.5     50.0      9.8     50.0     15.1     40.0     -9.8      0.1      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.57        5     39.8     None     0.43
467050 2025072419    997.3    999.7     28.5     None     26.1       87     33.8      7.4     50.0      9.0     50.0     15.9     40.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.15        5     38.9     None     0.04
467050 2025072420    997.4    999.8     28.4     None     26.2       88     34.0      7.1     50.0      7.9     40.0     12.1     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     38.7     None      0.0
467050 2025072421    997.9   1000.4     26.1     None     24.7       92     31.1      4.5     90.0      8.1     60.0     12.9     70.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     27.4     28.4     29.1     29.2     28.7     28.2     27.7     26.6     24.5     23.4     None     None     None        4     None     None     None     None     None     None     None     None      0.0        3     33.8     None      0.0
467050 2025072422    997.9   1000.4     25.8     None     24.9       95     31.5      3.9     50.0      4.9    100.0     10.4    110.0      4.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     33.2     None      0.0
467050 2025072423    997.6   1000.1     26.4     None     25.4       94     32.4      3.0     80.0      4.2     40.0      7.1     50.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     34.4     None      0.0
467050 2025072424    997.6   1000.1     26.2     None     25.3       95     32.2      1.5     90.0      2.9     80.0      3.9    100.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     34.0     None      0.0
467050 2025072501    996.8    999.3     26.0     None     25.3       96     32.2      0.7    100.0      2.1     70.0      3.5     80.0      0.5      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     33.6     None      0.0
467050 2025072502    996.3    998.8     26.0     None     25.1       95     31.9      3.3     80.0      4.2    120.0      8.1    120.0      7.0      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     33.6     None      0.0
467050 2025072503    995.9    998.4     25.5     None     25.0       97     31.7      1.4    220.0      3.4     70.0      5.4     80.0     17.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     32.6     None      0.0
467050 2025072504    995.2    997.7     25.3     None     24.8       97     31.3      2.2    170.0      3.5    230.0      5.1    150.0     13.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     32.2     None      0.0
467050 2025072505    995.3    997.7     27.3     None     26.1       93     33.8      6.0     30.0      6.1     30.0     11.2     30.0      1.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     26.8     27.1     27.9     28.0     28.5     28.2     27.7     26.7     24.5     23.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     36.3     None      0.0
467050 2025072506    995.7    998.1     27.7     None     26.3       92     34.2      5.3     30.0      7.1     20.0     11.6     20.0      2.0      0.1      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.08        5     37.1     None     0.02
467050 2025072507    996.2    998.7     26.0     None     25.3       96     32.2      5.8     30.0      6.3     30.0     11.4     40.0     18.5      0.7      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        6     None     None     None     None     None     None     None     None     0.14        3     33.6     None     0.11
467050 2025072508    996.1    998.5     27.5     None     26.5       94     34.6      4.6     30.0      5.7     30.0      8.4     30.0      4.0      0.4      0.0     10.0     None      3.0      0.9     None        1        8        /        5        7      0.9      9.0     None     None     None     None     None     None     None     None     None     None     None        1     None        5     None     None     None     None     None     None     None     None     0.23        0     36.7     None     0.49
467050 2025072509    996.2    998.6     27.8     None     26.4       92     34.4      5.5     30.0      5.7     30.0      9.2     30.0      3.0      0.6      0.0     10.0     None     None      0.9     None     None        8        0        0        7      0.9      8.0     27.0     27.1     27.8     27.8     28.3     28.0     27.7     26.7     24.5     23.4     None        1     None        5     None     None     None     None     None     None     None     None     0.66        3     37.4     None     1.87
467050 2025072510    995.6    998.0     28.4     None     26.6       90     34.8      5.8     30.0      6.1     30.0     11.7     20.0      2.0      0.1      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        6     None     None     None     None     None     None     None     None     1.61        8     38.7     None     4.87
467050 2025072511    995.2    997.6     29.3     None     26.9       87     35.4      5.1     20.0      6.3     20.0     10.0     40.0      0.0      0.0      0.0     15.0     None     None      1.2     None     None       10        /        /        6      1.2     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.76        8     40.8     None     6.53
467050 2025072512    994.8    997.2     29.7     None     26.3       82     34.2      5.3    360.0      5.5     10.0     10.5    340.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.8        8     41.7     None     6.65
467050 2025072513    994.5    996.9     28.7     None     25.9       85     33.4      5.7    360.0      6.4    360.0     10.0    330.0     -9.8      0.1      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     1.24        8     39.4     None     5.17
467050 2025072514    994.0    996.4     29.8     None     26.0       80     33.6      5.0    360.0      6.7     10.0     10.7     30.0      0.0      0.0      0.0     20.0     None     None      1.2     None     None        9        /        0        4      1.2      9.0     27.6     27.7     28.2     28.1     28.1     27.9     27.7     26.6     24.4     23.3     None        0     None     None     None     None     None     None     None     None     None     None     1.36        8     42.0     None     4.87
467050 2025072515    993.6    996.0     28.3     None     25.5       85     32.6      3.2    340.0      6.2    360.0     10.1    240.0     -9.8      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.99        8     38.5     None     3.16
467050 2025072516    993.2    995.6     27.7     None     25.9       90     33.4      6.4    360.0      6.5     10.0     12.5    340.0     -9.8      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.14        7     37.1     None     0.51
467050 2025072517    993.1    995.5     27.6     None     25.6       89     32.8      4.8    350.0      6.6    360.0     11.9     20.0     -9.8      0.2      0.0     15.0     None     None      1.2     None     None       10        /        /        7      1.2     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        4     None     None     None     None     None     None     None     None     0.24        7     36.9     None     0.47
467050 2025072518    992.7    995.1     28.3     None     25.7       86     33.0      5.2    350.0      5.2    340.0      9.8    340.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.2        8     38.5     None     0.19
467050 2025072519    993.3    995.7     28.0     None     25.6       87     32.8      4.0    350.0      5.5    350.0      9.6    340.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.08        3     37.8     None     0.02
467050 2025072520    993.5    995.9     27.1     None     26.2       95     34.0      3.3    340.0      4.7    340.0      8.4    320.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None      0.0        3     35.9     None      0.0
467050 2025072521    993.9    996.3     26.9     None     26.0       95     33.6      5.2    340.0      5.3    340.0      9.0    330.0      2.5      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     27.0     27.5     28.1     28.1     28.3     28.0     27.7     26.7     24.5     23.4     None     None     None        5     None     None     None     None     None     None     None     None      0.0        2     35.4     None      0.0
467050 2025072522    994.4    996.8     27.0     None     26.1       95     33.8      3.1    320.0      5.2    340.0      7.9    340.0      1.0      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     35.7     None      0.0
467050 2025072523    994.3    996.7     27.6     None     26.0       91     33.6      4.0    310.0      4.2    310.0      6.8    300.0      0.5      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     36.9     None      0.0
467050 2025072524    993.8    996.2     27.6     None     25.8       90     33.2      3.2    290.0      3.8    310.0      5.9    310.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     36.9     None      0.0
467050 2025072601    993.7    996.1     27.4     None     26.0       92     33.6      4.2    250.0      5.1    250.0      7.1    260.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     36.5     None      0.0
467050 2025072602    993.6    996.0     27.7     None     25.9       90     33.4      3.3    240.0      4.3    260.0      6.1    260.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        6     37.1     None      0.0
467050 2025072603    993.5    995.9     26.9     None     26.0       95     33.6      4.5    230.0      5.3    250.0      8.4    260.0      0.5      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     35.4     None      0.0
467050 2025072604    993.5    995.9     26.5     None     25.6       95     32.8      4.0    210.0      4.9    200.0      8.0    200.0      0.5      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     34.6     None      0.0
467050 2025072605    994.0    996.4     26.4     None     25.5       95     32.6      3.7    230.0      4.3    230.0      7.0    220.0      3.0      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     26.9     27.3     27.9     27.9     28.2     28.0     27.7     26.7     24.5     23.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     34.4     None      0.0
467050 2025072606    994.7    997.1     26.5     None     25.5       94     32.6      5.1    210.0      6.3    220.0      9.5    230.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        3     34.6     None     0.01
467050 2025072607    994.9    997.3     27.2     None     25.4       90     32.4      4.6    220.0      5.4    210.0      9.1    210.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.3        1     36.1     None     0.37
467050 2025072608    995.2    997.6     28.4     None     25.2       83     32.1      6.1    220.0      6.1    220.0      9.5    220.0      0.0      0.0      0.6     30.0     None      3.0     None     None        4     None        0        5        0     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.01        1     38.7     None      1.6
467050 2025072609    995.8    998.2     29.1     None     25.3       80     32.2      6.9    220.0      7.6    220.0     11.9    210.0      0.0      0.0      0.5     30.0     None      3.0     None     None        7     None        0        7        0      3.0      7.0     27.0     27.2     27.7     27.7     28.0     27.8     27.6     26.6     24.4     23.3     None        0     None     None     None     None     None     None     None     None     None     None      1.6        2     40.3     None     3.25
467050 2025072610    995.8    998.2     30.0     None     25.1       75     31.9      9.1    230.0      9.4    220.0     14.0    220.0      0.0      0.0      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.28        0     42.4     None     6.31
467050 2025072611    995.9    998.3     30.9     None     25.0       71     31.7      9.8    230.0      9.8    230.0     14.8    230.0      0.0      0.0      1.0     30.0     None      3.0      1.2     None        3        1        0        5        1     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.25        0     44.7     None     9.92
467050 2025072612    995.6    998.0     31.3     None     24.5       67     30.7      8.7    230.0     10.4    230.0     15.9    220.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.71        8     45.7     None    11.92
467050 2025072613    994.9    997.3     31.9     None     25.0       67     31.7      8.8    230.0      9.9    230.0     15.4    220.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.63        8     47.3     None    11.75
467050 2025072614    994.6    997.0     31.7     None     25.1       68     31.9      9.3    240.0     11.2    240.0     17.2    240.0      0.0      0.0      1.0     30.0     None      3.0     None     None        4     None        0        3        0     None      4.0     27.8     27.9     28.3     28.0     27.9     27.8     27.5     26.5     24.3     23.3     None        0     None     None     None     None     None     None     None     None     None     None      3.4        7     46.8     None    10.23
467050 2025072615    994.6    997.0     31.7     None     24.8       67     31.3      8.7    240.0      9.7    240.0     15.3    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.93        5     46.8     None     7.54
