* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025022213   1020.3   1022.9     17.5     None     14.0       80     16.0     10.1     50.0     12.0     50.0     18.6     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.68        7     20.0     None     5.65
467050 2025022214   1019.4   1022.0     17.3     None     13.8       80     15.8     10.3     50.0     11.1     50.0     16.3     50.0      0.0      0.0      0.0     30.0     None     None      0.9     None     None        9        /        /        5      0.9      9.0     16.5     16.5     15.7     15.6     16.5     16.6     17.8     19.5     20.9     22.4     None        0     None     None     None     None     None     None     None     None     None     None     1.34        8     19.7     None     4.33
467050 2025022215   1019.1   1021.7     16.3     None     13.4       83     15.4     10.4     50.0     10.5     60.0     16.6     70.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.68        7     18.5     None     2.05
467050 2025022216   1019.3   1021.9     16.2     None     13.7       85     15.7      8.2     50.0     10.7     60.0     16.6     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.33        5     18.4     None     0.83
467050 2025022217   1020.1   1022.7     15.8     None     13.3       85     15.3      8.5     50.0      9.7     50.0     14.8     40.0      0.0      0.0      0.0     25.0     None     None      0.6     None     None       10        /        /        5      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.16        3     17.9     None     0.29
467050 2025022218   1020.9   1023.5     15.8     None     13.5       86     15.5      8.6     50.0     10.5     50.0     15.9     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        3     17.9     None     0.03
467050 2025022219   1021.2   1023.8     15.8     None     13.5       86     15.5      7.9     50.0      9.6     60.0     14.7     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     17.9     None      0.0
467050 2025022220   1021.6   1024.2     15.8     None     14.0       89     16.0      8.9     50.0      9.7     50.0     15.0     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     17.9     None      0.0
467050 2025022221   1022.6   1025.2     15.5     None     13.9       90     15.9      8.4     40.0      9.0     40.0     15.1     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     15.6     15.6     15.6     15.8     16.8     16.6     17.8     19.5     20.9     22.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.6     None      0.0
467050 2025022222   1023.0   1025.6     15.2     None     13.4       89     15.4      9.7     50.0      9.8     50.0     17.0     40.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     17.3     None      0.0
467050 2025022223   1022.9   1025.5     14.8     None     13.3       91     15.3      8.7     50.0      9.9     50.0     15.0     60.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     16.8     None      0.0
467050 2025022224   1022.8   1025.4     14.4     None     13.6       95     15.6      7.5     50.0     10.1     50.0     15.2     40.0     -9.8      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     16.4     None      0.0
467050 2025022301   1022.8   1025.4     14.8     None     13.3       91     15.3      7.1     50.0      8.4     50.0     12.9     60.0      0.5      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     16.8     None      0.0
467050 2025022302   1022.6   1025.2     15.1     None     13.3       89     15.3      6.3     50.0      7.8     50.0     12.9     60.0     -9.8      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.2     None      0.0
467050 2025022303   1022.2   1024.8     15.0     None     14.0       94     16.0      6.5     40.0      7.0     50.0     10.9     60.0     -9.8      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.1     None      0.0
467050 2025022304   1022.5   1025.1     14.8     None     13.7       93     15.7      5.0     40.0      6.8     50.0     10.1     50.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     16.8     None      0.0
467050 2025022305   1022.6   1025.2     14.7     None     14.1       96     16.1      5.5     40.0      5.8     50.0     10.0     40.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     15.2     15.2     15.3     15.6     16.7     16.6     17.8     19.5     20.9     22.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     16.7     None      0.0
467050 2025022306   1024.1   1026.7     14.6     None     14.1       97     16.1      6.6     30.0      7.2     30.0     12.0     40.0      1.5      0.8      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     16.6     None      0.0
467050 2025022307   1025.0   1027.6     14.5     None     13.9       96     15.9      6.7     40.0      7.7     40.0     13.4     40.0      3.5      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        2     None     None     None     None     None     None     None     None     0.01        3     16.5     None     0.01
467050 2025022308   1026.0   1028.6     14.3     None     13.8       97     15.8      6.2     40.0      7.7     40.0     12.9     60.0      3.0      1.0      0.0      5.0     None     None      0.6     None     None       10        /        /        7      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        2     None        1     None     None     None     None     None     None     None     None     0.06        3     16.3     None      0.1
467050 2025022309   1026.4   1029.0     14.4     None     13.8       96     15.8      6.8     40.0      8.0     50.0     12.1     50.0      2.5      1.0      0.0      5.0     None     None      0.6     None     None       10        /        /        7      0.6     10.0     14.9     14.9     15.1     15.5     16.6     16.6     17.8     19.5     20.9     22.4     None        2     None        1     None     None     None     None     None     None     None     None     0.18        3     16.4     None     0.47
467050 2025022310   1026.7   1029.3     14.8     None     13.5       92     15.5      7.5     40.0      8.3     40.0     13.6     40.0      1.0      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.44        3     16.8     None     1.41
467050 2025022311   1025.9   1028.5     15.2     None     13.6       90     15.6      7.4     50.0      8.8     50.0     13.5     50.0      0.5      0.6      0.0     20.0     None      2.1      0.6     None        3        7        /        2        7      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        2     None        1     None     None     None     None     None     None     None     None     0.68        8     17.3     None     2.49
467050 2025022312   1025.2   1027.8     15.3     None     13.3       88     15.3      8.2     50.0      8.6     50.0     14.4     40.0     -9.8      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.88        8     17.4     None      3.4
467050 2025022313   1024.4   1027.0     14.9     None     13.3       90     15.3      9.5     40.0     10.0     50.0     16.0     40.0     -9.8      0.4      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.77        8     16.9     None     3.07
467050 2025022314   1024.1   1026.7     15.1     None     13.1       88     15.1      9.8     50.0     10.4     50.0     16.6     40.0     -9.8      0.1      0.0     25.0     None      2.1     0.45     None        2        8        /        2        4     0.45     10.0     15.2     15.2     15.2     15.4     16.5     16.6     17.8     19.5     20.9     22.4     None        1     None        1     None     None     None     None     None     None     None     None     0.89        8     17.2     None     3.21
467050 2025022315   1024.4   1027.0     14.7     None     12.2       85     14.2     10.3     40.0     10.4     50.0     17.1     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.66        5     16.7     None     2.15
467050 2025022316   1024.6   1027.2     14.2     None     11.7       85     13.7      8.9     50.0     10.4     50.0     17.0     50.0     -9.8      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.21        3     16.2     None     0.58
467050 2025022317   1025.2   1027.8     13.4     None     11.8       90     13.8      9.3     50.0     10.5     50.0     16.5     40.0     -9.8      0.1      0.0     12.0     None      1.5     0.45     None        2        8        /        2        7     0.45     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        1     None     None     None     None     None     None     None     None     0.11        3     15.4     None     0.21
467050 2025022318   1026.0   1028.6     13.1     None     11.8       92     13.8     10.3     40.0     10.6     50.0     18.3     50.0     -9.8      0.4      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.03        3     15.1     None     0.04
467050 2025022319   1026.0   1028.6     13.6     None     11.1       85     13.2      9.4     60.0     10.3     40.0     16.9     30.0     -9.8      0.1      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None      0.0        0     15.6     None      0.0
467050 2025022320   1027.0   1029.6     13.8     None     11.3       85     13.4      8.6     50.0     10.3     50.0     15.1     50.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None      0.0        3     15.8     None      0.0
467050 2025022321   1027.6   1030.2     13.0     None     12.1       94     14.1     10.3     50.0     10.3     50.0     16.2     60.0      0.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     13.9     13.9     14.8     15.3     16.5     16.5     17.8     19.5     20.9     22.4     None     None     None        1     None     None     None     None     None     None     None     None      0.0        3     15.0     None      0.0
467050 2025022322   1028.1   1030.8     12.7     None     12.1       96     14.1      9.4     40.0     10.8     50.0     15.9     40.0      1.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     14.7     None      0.0
467050 2025022323   1028.2   1030.9     12.7     None     11.3       91     13.4     10.4     50.0     10.7     50.0     17.5     40.0      0.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     14.7     None      0.0
467050 2025022324   1027.5   1030.1     13.1     None     11.0       87     13.1      9.0     50.0     10.3     50.0     16.8     40.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     15.1     None      0.0
467050 2025022401   1027.5   1030.1     12.7     None     10.9       89     13.0      9.3     50.0     10.0     50.0     16.1     60.0      1.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     14.7     None      0.0
467050 2025022402   1027.1   1029.7     12.9     None     10.6       86     12.8      8.4     50.0     10.6     50.0     16.2     50.0     -9.8      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     14.9     None      0.0
467050 2025022403   1027.0   1029.6     12.5     None     10.9       90     13.0      8.6     50.0     10.0     50.0     15.5     60.0      0.5      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     14.5     None      0.0
467050 2025022404   1026.8   1029.4     12.6     None     10.5       87     12.7      9.7     50.0     10.2     50.0     15.9     60.0     -9.8      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     14.6     None      0.0
467050 2025022405   1027.6   1030.3     12.4     None     10.6       89     12.8      8.8     40.0     10.5     50.0     18.1     50.0     -9.8      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     13.2     13.2     14.2     14.8     16.2     16.4     17.8     19.5     20.9     22.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     14.4     None      0.0
467050 2025022406   1028.5   1031.2     12.0     None     10.2       89     12.4      9.3     40.0     10.9     40.0     17.1     50.0      0.5      0.7      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     14.0     None      0.0
467050 2025022407   1029.3   1032.0     11.9     None      9.8       87     12.1      9.0     50.0     10.8     50.0     16.6     40.0     -9.8      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.01        3     13.9     None     0.01
467050 2025022408   1029.7   1032.4     11.9     None      9.8       87     12.1     10.5     50.0     11.0     50.0     16.6     40.0     -9.8      1.0      0.0     12.0     None      1.5     0.45     None        2        8        /        2        7     0.45     10.0     None     None     None     None     None     None     None     None     None     None     None        2     None        1     None     None     None     None     None     None     None     None     0.05        3     13.9     None     0.09
467050 2025022409   1030.0   1032.7     12.3     None      9.0       80     11.5     10.4     50.0     10.9     50.0     19.0     40.0     -9.8      0.4      0.0     12.0     None      2.1     0.45     None        2        8        /        2        4     0.45     10.0     12.7     12.7     13.9     14.5     16.0     16.4     17.8     19.5     20.9     22.4     None        1     None        1     None     None     None     None     None     None     None     None     0.14        3     14.3     None     0.37
467050 2025022410   1029.9   1032.6     12.9     None      9.4       79     11.8      8.6     60.0     10.9     50.0     17.3     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.4        0     14.9     None     1.34
467050 2025022411   1029.1   1031.7     14.2     None      9.2       72     11.6      8.3     60.0     10.4     50.0     15.8     60.0      0.0      0.0      0.1     12.0     None      3.0      0.6     None        6        3        /        7        4      3.0      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.14        8     16.2     None     3.59
467050 2025022412   1028.2   1030.8     15.0     None      9.2       68     11.6      9.8     60.0     10.0     60.0     15.7     60.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.27        8     17.1     None     7.34
467050 2025022413   1027.0   1029.6     15.0     None      9.2       68     11.6     10.0     60.0     11.0     60.0     17.3     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.78        8     17.1     None      6.1
467050 2025022414   1026.3   1028.9     14.0     None      8.4       69     11.0     11.2     60.0     12.3     60.0     17.6     60.0      0.0      0.0      0.0     10.0     None      2.1      0.6     None        3        7        /        2        4      0.6     10.0    -99.5    -99.5    -99.5    -99.5    -99.5     16.2     17.8     19.5     20.9     22.4     None        0     None     None     None     None     None     None     None     None     None     None     1.37        7     16.0     None      4.6
467050 2025022415   1025.9   1028.5     14.6     None      8.3       66     10.9     10.9     60.0     11.9     60.0     18.0     50.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.62        7     16.6     None     3.97
467050 2025022416   1025.6   1028.2     14.2     None      8.4       68     11.0     10.9     60.0     11.8     60.0     18.5     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.66        7     16.2     None     2.83
467050 2025022417   1025.2   1027.8     13.2     None      8.5       73     11.1      9.3     60.0     11.4     60.0     18.0     60.0      0.0      0.0      1.0     12.0     None     None      0.9     None     None        4        0        0        4     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.81        8     15.2     None     0.97
467050 2025022418   1025.3   1027.9     12.4     None      8.3       76     10.9     10.1     60.0     10.9     60.0     17.7     40.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.17        5     14.4     None     0.13
467050 2025022419   1025.8   1028.4     12.3     None      8.0       75     10.7      9.2     60.0     10.0     60.0     14.3     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     14.3     None      0.0
467050 2025022420   1026.5   1029.1     12.4     None      8.3       76     10.9      7.7     60.0      9.2     60.0     14.3     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     14.4     None      0.0
467050 2025022421   1026.7   1029.3     12.5     None      8.4       76     11.0      8.2     60.0      8.9     60.0     14.9     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     12.7     14.4     15.0     15.3     16.3     16.1     17.8     19.5     20.9     22.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     14.5     None      0.0
467050 2025022422   1026.9   1029.5     13.3     None      8.4       72     11.0     10.6     60.0     10.6     60.0     16.5     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     15.3     None      0.0
467050 2025022423   1026.7   1029.3     13.5     None      8.6       72     11.2      7.7     60.0     11.0     60.0     15.8     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     15.5     None      0.0
467050 2025022424   1025.6   1028.2     13.4     None      8.3       71     10.9      8.9     60.0      9.4     60.0     14.4    170.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     15.4     None      0.0
467050 2025022501   1024.5   1027.1     13.3     None      8.8       74     11.3      8.9     60.0      9.3     60.0     14.8     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     15.3     None      0.0
467050 2025022502   1023.6   1026.2     13.3     None      9.2       76     11.6      6.7     60.0      8.7     60.0     14.1     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     15.3     None      0.0
467050 2025022503   1022.6   1025.2     13.9     None      9.0       72     11.5      6.5     70.0      7.2     60.0     12.2     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     15.9     None      0.0
467050 2025022504   1022.6   1025.2     13.9     None      9.2       73     11.6      4.8     60.0      6.5     70.0      9.8     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     15.9     None      0.0
467050 2025022505   1023.0   1025.6     14.0     None      9.3       73     11.7      4.3     60.0      5.2     60.0      8.1     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     13.3     14.2     14.6     14.8     16.0     16.0     17.7     19.5     20.9     22.3     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     16.0     None      0.0
467050 2025022506   1023.7   1026.3     14.4     None      9.4       72     11.8      3.7     60.0      4.4     60.0      7.1     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     16.4     None      0.0
467050 2025022507   1024.5   1027.1     14.5     None      9.9       74     12.2      2.6     70.0      3.7     60.0      5.5     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        2     16.5     None     0.02
467050 2025022508   1025.2   1027.8     15.0     None     10.6       75     12.8      1.6     60.0      2.4     70.0      3.7     80.0      0.0      0.0      0.0     16.0     None      2.1      0.9     None        1        9        /        2        4      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.13        1     17.1     None      0.2
467050 2025022509   1025.5   1028.1     16.2     None     10.7       70     12.9      2.1     80.0      2.6     60.0      4.0     70.0      0.0      0.0      0.0     16.0     None     None      1.2     None     None        9        /        /        5      1.2      9.0     14.2     14.4     14.7     14.8     15.8     15.9     17.7     19.5     20.9     22.3     None        0     None     None     None     None     None     None     None     None     None     None     0.55        1     18.4     None     1.23
467050 2025022510   1024.6   1027.2     18.3     None     10.7       61     12.9      3.4    110.0      4.3    110.0      6.3    110.0      0.0      0.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.92        0     21.0     None     4.43
467050 2025022511   1024.0   1026.6     18.9     None     10.7       59     12.9      0.9    110.0      3.4    110.0      5.9    100.0      0.0      0.0      1.0     16.0      7.0      3.0      0.9        1        3        2        1        5        4     None      6.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.52        8     21.8     None     6.96
467050 2025022512   1023.1   1025.7     19.8     None     11.8       60     13.8      3.0    330.0      3.5    310.0      4.8    320.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.93        8     23.1     None     8.66
467050 2025022513   1022.1   1024.7     19.8     None     12.3       62     14.3      3.1    320.0      3.5    320.0      5.1    320.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.07        8     23.1     None     8.98
467050 2025022514   1020.9   1023.5     19.4     None     11.7       61     13.7      3.1    320.0      4.6    330.0      6.0    320.0      0.0      0.0      1.0     12.0      7.0     None     None        6     None     None        9        0        0     None      6.0     16.7     16.2     16.8     16.2     15.8    -99.5    -99.5    -99.5    -99.5    -99.5     None        0     None     None     None     None     None     None     None     None     None     None     2.86        8     22.5     None     7.71
467050 2025022515   1021.1   1023.7     18.7     None     12.7       68     14.7      3.2    330.0      3.7    320.0      5.7    320.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.31        5     21.6     None     5.28
467050 2025022516   1021.6   1024.2     15.5     None     13.2       86     15.2      6.0    350.0      6.2    340.0     10.3    330.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     1.57        5     17.6     None     2.74
467050 2025022517   1022.1   1024.7     14.5     None     12.4       87     14.4      4.5    360.0      8.0    360.0     11.7     10.0      0.0      0.0      0.3      6.0     None      3.0     0.45     None        3        7        /        7        6     0.45     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None        9     None     None     None     0.51        3     16.5     None     0.78
467050 2025022518   1022.5   1025.1     14.4     None     12.6       89     14.6      3.0     10.0      5.3     10.0      8.4    360.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.08        1     16.4     None      0.1
