* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025052808   1008.2   1010.7     25.4     None     21.5       79     25.6      2.9     90.0      3.7     80.0      6.4    100.0      0.0      0.0      0.0     40.0     None      3.0     None     None        9     None        /        7        0      3.0      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.77        8     32.4     None     1.75
467050 2025052809   1008.3   1010.8     26.6     None     22.2       77     26.8      2.2    100.0      3.4     90.0      5.6    100.0      0.0      0.0      0.1     40.0     None      3.0      1.2     None        6        3        /        7        5      3.0      9.0     23.8     23.7     24.1     24.0     24.2     24.2     24.2     23.7     22.0     22.6     None        0     None     None     None     None     None     None     None     None     None     None     1.33        5     34.8     None      3.7
467050 2025052810   1008.1   1010.6     27.0     None     22.0       74     26.4      2.6     90.0      4.2    100.0      7.0    100.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.29        8     35.7     None     4.46
467050 2025052811   1008.5   1011.0     28.3     None     22.1       69     26.6      1.7    110.0      2.7     80.0      4.4     90.0      0.0      0.0      0.0     30.0     None      3.0      0.9     None        7        3        /        7        4      3.0     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.65        3     38.5     None     6.38
467050 2025052812   1008.7   1011.2     26.7     None     23.2       81     28.4      3.8    240.0      4.4    250.0      6.1    240.0     -9.8      0.3      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     1.15        3     35.0     None     4.86
467050 2025052813   1008.8   1011.3     26.0     None     23.5       86     29.0      2.5    240.0      3.7    240.0      4.2    230.0     -9.8      0.6      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.68        3     33.6     None     3.01
467050 2025052814   1008.4   1010.9     25.0     None     23.3       90     28.6      2.0    210.0      3.2    250.0      4.7    250.0      1.5      1.0      0.0     16.0     None      2.1      0.9     None        6        4        /        2        4      2.1     10.0     24.6     24.5     24.8     24.6     24.2     24.2     24.2     23.7     22.0     22.6     None        1     None        4     None     None     None     None     None     None     None     None     0.56        8     31.7     None     2.38
467050 2025052815   1007.9   1010.4     25.6     None     21.3       77     25.3      0.5    230.0      2.9    190.0      4.3    180.0     -9.8      0.6      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.82        8     32.8     None     2.99
467050 2025052816   1007.4   1009.9     25.4     None     22.3       83     26.9      0.3    220.0      1.1    240.0      1.9    250.0     -9.8      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None      0.7        8     32.4     None     2.11
467050 2025052817   1007.2   1009.7     25.1     None     22.6       86     27.4      0.1      0.0      0.9    160.0      1.8    160.0     -9.8      0.3      0.0     25.0     None      2.1      0.9     None        3        7        /        2        4      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        4     None     None     None     None     None     None     None     None     0.25        8     31.9     None     0.65
467050 2025052818   1007.3   1009.8     24.3     None     22.2       88     26.8      0.9    360.0      0.9     10.0      1.8    360.0     -9.8      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.08        5     30.4     None     0.14
467050 2025052819   1007.7   1010.2     23.8     None     20.9       84     24.7      0.9     10.0      1.0    360.0      2.0    340.0      0.5      0.5      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.01        3     29.5     None     0.01
467050 2025052820   1008.3   1010.8     23.9     None     21.6       87     25.8      1.9     10.0      2.0    360.0      2.9     10.0     -9.8      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None      0.0        3     29.7     None      0.0
467050 2025052821   1008.2   1010.7     23.4     None     22.2       93     26.8      0.5     90.0      1.9     10.0      2.8    360.0      0.5      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     24.1     24.5     24.8     24.8     24.6     24.3     24.3     23.7     22.1     22.6     None     None     None        4     None     None     None     None     None     None     None     None      0.0        0     28.8     None      0.0
467050 2025052822   1008.9   1011.4     23.2     None     21.8       92     26.1      1.4    340.0      1.4    340.0      2.6    330.0      0.5      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     28.4     None      0.0
467050 2025052823   1008.7   1011.2     22.7     None     21.9       95     26.3      0.6     50.0      2.2    320.0      3.8    320.0      2.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     27.6     None      0.0
467050 2025052824   1008.0   1010.5     22.6     None     21.9       96     26.3      0.1      0.0      0.7    120.0      1.7    110.0      0.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     27.4     None      0.0
467050 2025052901   1007.0   1009.5     22.6     None     22.1       97     26.6      0.1      0.0      0.2    360.0      0.9    120.0      0.5      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     27.4     None      0.0
467050 2025052902   1006.9   1009.4     22.4     None     21.9       97     26.3      1.8    190.0      1.8    190.0      3.3    210.0      6.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        6     27.1     None      0.0
467050 2025052903   1006.9   1009.4     22.3     None     21.8       97     26.1      2.6    210.0      2.6    210.0      3.6    200.0      2.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     26.9     None      0.0
467050 2025052904   1006.8   1009.3     22.2     None     21.9       98     26.3      3.1    220.0      3.2    210.0      4.4    210.0      1.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     26.8     None      0.0
467050 2025052905   1006.8   1009.3     22.2     None     21.9       98     26.3      2.7    220.0      3.2    220.0      4.3    220.0      1.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     23.5     23.9     24.3     24.4     24.6     24.4     24.3     23.8     22.1     22.7     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     26.8     None      0.0
467050 2025052906   1007.2   1009.7     22.2     None     21.7       97     26.0      3.0    210.0      3.3    220.0      4.7    220.0      1.0      0.9      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.03        3     26.8     None     0.03
467050 2025052907   1007.6   1010.1     22.6     None     22.1       97     26.6      3.0    220.0      3.8    220.0      5.6    220.0      1.0      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None     0.08        3     27.4     None     0.15
467050 2025052908   1007.6   1010.1     23.3     None     22.8       97     27.8      2.7    290.0      3.1    220.0      6.8    280.0      2.0      1.0      0.0      6.0     None      1.5     0.45     None        3        7        /        2        7     0.45     10.0     None     None     None     None     None     None     None     None     None     None     None        2     None        4     None     None     None     None     None     None     None     None     0.21        2     28.6     None     0.51
467050 2025052909   1007.6   1010.1     23.6     None     22.9       96     27.9      3.2     30.0      3.2     30.0      7.3     30.0      9.5      1.0      0.0      4.0     None      1.5     0.45     None        2        8        /        2        7     0.45     10.0     23.6     23.7     24.2     24.1     24.5     24.3     24.3     23.7     22.1     22.7     None        2     None        5     None     None     None     None     None     None     None     None     0.17        2     29.1     None      0.6
467050 2025052910   1007.8   1010.3     23.1     None     22.4       96     27.1      5.4     40.0      6.0     40.0      9.7     40.0      4.0      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        5     None     None     None     None     None     None     None     None     0.39        3     28.3     None     1.56
467050 2025052911   1008.4   1010.9     22.8     None     22.1       96     26.6      5.2     40.0      5.8     40.0      9.8     50.0      4.5      1.0      0.0      6.0     None      1.5     0.45     None        3        7        /        2        7     0.45     10.0     None     None     None     None     None     None     None     None     None     None     None        2     None        5     None     None     None     None     None     None     None     None      0.4        3     27.8     None     1.68
467050 2025052912   1009.1   1011.6     22.2     None     21.2       94     25.2      7.3     40.0      7.7     40.0     13.3     50.0      4.5      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        5     None     None     None     None     None     None     None     None     0.37        3     26.8     None     1.53
467050 2025052913   1009.1   1011.6     22.2     None     21.4       95     25.5      5.5     40.0      7.1     40.0     10.3     40.0      4.5      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        5     None     None     None     None     None     None     None     None     0.27        0     26.8     None      1.1
467050 2025052914   1008.9   1011.4     21.9     None     21.1       95     25.0      4.7     60.0      6.5     40.0     11.3     40.0      5.5      1.0      0.0      5.0     None      2.1      0.6     None        3        7        /        2        7      0.6     10.0     23.0     23.5     24.1     24.1     24.4     24.2     24.3     23.8     22.2     22.7     None        2     None        5     None     None     None     None     None     None     None     None     0.26        0     26.3     None     1.06
467050 2025052915   1008.7   1011.2     21.6     None     20.8       95     24.6      3.6     70.0      5.8     60.0      8.5     50.0      3.5      1.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        5     None     None     None     None     None     None     None     None     0.25        8     25.8     None      0.9
467050 2025052916   1008.6   1011.1     21.9     None     20.9       94     24.7      3.9     70.0      3.9     70.0      6.8     60.0      0.5      0.7      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None      0.3        8     26.3     None     0.91
467050 2025052917   1008.3   1010.8     21.4     None     19.7       90     22.9      5.3     70.0      6.4     60.0     10.0     50.0     -9.8      0.1      0.0     20.0     None     None      0.6     None     None       10        /        /        4      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        4     None     None     None     None     None     None     None     None      0.2        8     25.5     None     0.47
467050 2025052918   1008.7   1011.2     21.7     None     20.2       91     23.7      4.6     60.0      5.3     70.0      9.5     70.0     -9.8      0.1      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None      0.1        4     26.0     None     0.15
467050 2025052919   1008.8   1011.3     21.4     None     19.9       91     23.2      3.7     80.0      5.4     60.0      9.0     80.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        3     25.5     None     0.02
467050 2025052920   1009.1   1011.6     21.3     None     20.0       92     23.4      2.6     80.0      3.9     80.0      5.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     25.3     None      0.0
467050 2025052921   1009.6   1012.1     21.2     None     20.0       93     23.4      2.5     80.0      2.7     80.0      4.5     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     22.4     23.1     23.7     23.7     24.2     24.1     24.0     23.8     22.2     22.7     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     25.2     None      0.0
467050 2025052922   1009.8   1012.3     21.3     None     20.0       92     23.4      2.2     70.0      2.7     80.0      4.2     90.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     25.3     None      0.0
467050 2025052923   1009.6   1012.1     21.1     None     20.1       94     23.5      1.9     80.0      2.5     50.0      4.0    100.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     25.0     None      0.0
467050 2025052924   1009.1   1011.6     21.2     None     20.0       93     23.4      2.3    100.0      2.7    100.0      4.8     90.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.2     None      0.0
467050 2025053001   1009.0   1011.5     21.4     None     20.1       92     23.5      1.7    110.0      2.6    110.0      4.2    100.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.5     None      0.0
467050 2025053002   1008.6   1011.1     21.2     None     20.2       94     23.7      1.7     70.0      2.4     50.0      3.4     80.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     25.2     None      0.0
467050 2025053003   1008.9   1011.4     21.4     None     20.2       93     23.7      1.5     70.0      2.3     90.0      3.6     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     25.5     None      0.0
467050 2025053004   1008.7   1011.2     21.6     None     19.9       90     23.2      3.0     80.0      3.0     90.0      5.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     25.8     None      0.0
467050 2025053005   1009.0   1011.5     21.4     None     19.5       89     22.7      3.3     90.0      3.3     90.0      5.1    100.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     22.1     22.8     23.3     23.3     24.0     23.9     24.0     23.8     22.2     22.7     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     25.5     None      0.0
467050 2025053006   1009.7   1012.2     21.6     None     19.7       89     22.9      2.4     60.0      3.4     90.0      5.7     80.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.09        3     25.8     None     0.06
467050 2025053007   1010.5   1013.0     22.2     None     19.8       86     23.1      3.2     70.0      3.2     70.0      5.3     80.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.3        3     26.8     None     0.43
467050 2025053008   1010.9   1013.4     23.9     None     19.6       77     22.8      4.8     70.0      4.8     70.0      8.1     80.0      0.0      0.0      0.7     20.0      7.0      3.0      0.6        1        1        3        2        3        4     None      5.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.39        1     29.7     None     2.34
467050 2025053009   1010.8   1013.3     24.2     None     19.1       73     22.1      4.0     80.0      5.6     60.0      9.1     70.0      0.0      0.0      0.6     20.0     None      3.0      0.6     None        3        2        0        3        4     None      5.0     22.3     22.8     23.3     23.2     23.8     23.8     24.0     23.7     22.1     22.6     None        0     None     None     None     None     None     None     None     None     None     None     1.62        0     30.2     None     4.07
467050 2025053010   1010.4   1012.9     25.3     None     19.5       70     22.7      4.5     80.0      6.0     60.0      9.6     60.0      0.0      0.0      0.6     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.18        8     32.2     None      6.1
467050 2025053011   1010.2   1012.7     25.8     None     19.9       70     23.2      8.0     50.0      8.1     50.0     13.1     40.0      0.0      0.0      0.5     20.0     None     None      0.9     None     None        4        0        0        4     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.56        7     33.2     None      8.1
467050 2025053012   1010.2   1012.7     26.2     None     19.4       66     22.5      7.9     50.0      8.9     50.0     14.0     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.68        5     34.0     None    11.53
467050 2025053013   1009.4   1011.9     26.0     None     19.4       67     22.5      8.7     50.0      9.3     50.0     14.5     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.47        8     33.6     None    10.98
467050 2025053014   1009.0   1011.5     26.3     None     19.5       66     22.7      7.2     50.0      9.0     40.0     14.3     40.0      0.0      0.0      1.0     20.0     None      3.0     None     None        1     None        0        4        0     None      1.0     23.5     23.7     24.1     23.9     23.7     23.8     24.0     23.7     22.1     22.6     None        0     None     None     None     None     None     None     None     None     None     None     3.43        7     34.2     None     9.98
467050 2025053015   1008.6   1011.1     25.6     None     18.8       66     21.7     10.1     50.0     10.3     50.0     16.2     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      2.9        6     32.8     None     7.27
467050 2025053016   1007.4   1009.9     25.3     None     18.8       67     21.7      8.8     50.0     10.5     50.0     15.1     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.22        8     32.2     None     4.35
467050 2025053017   1007.0   1009.5     24.9     None     18.6       68     21.4      8.5     50.0      9.6     50.0     14.6     50.0      0.0      0.0      1.0     30.0     None     None      1.2     None     None        1        0        0        4     None      1.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      1.4        7     31.5     None     1.89
467050 2025053018   1007.1   1009.6     24.3     None     17.1       64     19.5      6.1     60.0      8.3     50.0     12.9     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.6        5     30.4     None     0.52
467050 2025053019   1007.5   1010.0     23.1     None     17.3       70     19.7      6.2     60.0      7.3     60.0     11.5     60.0      0.0      0.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.06        3     28.3     None     0.05
467050 2025053020   1007.7   1010.2     22.3     None     16.8       71     19.1      5.3     60.0      6.2     60.0      9.5     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     26.9     None      0.0
467050 2025053021   1008.3   1010.8     22.1     None     17.0       73     19.4      4.6     60.0      5.4     60.0      8.4     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     22.2     23.5     24.4     24.6     24.3     24.1     24.1     23.8     22.2     22.7     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     26.6     None      0.0
467050 2025053022   1008.5   1011.0     21.7     None     17.3       76     19.7      3.4     60.0      4.6     60.0      6.3     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     26.0     None      0.0
467050 2025053023   1008.3   1010.8     21.4     None     17.4       78     19.9      2.0     70.0      3.3     60.0      4.4     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     25.5     None      0.0
467050 2025053024   1007.8   1010.3     20.8     None     18.0       84     20.6      2.3     50.0      2.3     50.0      3.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     24.6     None      0.0
467050 2025053101   1007.8   1010.3     21.6     None     17.8       79     20.4      0.7     90.0      2.3     50.0      3.3     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     25.8     None      0.0
467050 2025053102   1008.0   1010.5     21.7     None     18.3       81     21.0      1.1    110.0      1.4     90.0      2.8     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     26.0     None      0.0
467050 2025053103   1007.8   1010.3     22.1     None     17.9       77     20.5      3.0    140.0      3.0    140.0      5.1    120.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     26.6     None      0.0
467050 2025053104   1007.9   1010.4     21.7     None     18.1       80     20.8      2.5    130.0      3.2    140.0      4.7    140.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     26.0     None      0.0
467050 2025053105   1007.6   1010.1     21.7     None     17.9       79     20.5      2.9    140.0      2.9    140.0      4.8    150.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     21.9     22.9     23.5     23.6     24.2     24.1     24.1     23.8     22.3     22.7     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     26.0     None      0.0
467050 2025053106   1007.8   1010.3     22.4     None     18.8       80     21.7      1.9    120.0      3.0    140.0      4.6    140.0      0.0      0.0      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.16        4     27.1     None     0.11
467050 2025053107   1008.1   1010.6     24.4     None     19.0       72     22.0      2.4    120.0      2.6    120.0      3.9    150.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.74        3     30.6     None     0.78
467050 2025053108   1007.8   1010.3     26.0     None     20.4       71     24.0      2.7    110.0      2.9    120.0      3.9    110.0      0.0      0.0      0.7     16.0      7.0      3.0     None        1        5     None        9        3        0     None      6.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.41        0     33.6     None     2.24
467050 2025053109   1007.6   1010.1     27.9     None     21.7       69     26.0      2.1     80.0      2.7    110.0      3.8     90.0      0.0      0.0      1.0     16.0      7.0      3.0      0.6        1        1        1        9        4        1     None      3.0     23.2     23.0     23.4     23.3     23.8     24.0     23.9     23.6     22.1     22.6     None        0     None     None     None     None     None     None     None     None     None     None     2.28        8     37.6     None     5.11
467050 2025053110   1007.4   1009.9     29.1     None     21.1       62     25.0      1.1     70.0      2.2     80.0      3.6    100.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.02        7     40.3     None     8.42
467050 2025053111   1006.5   1008.9     29.7     None     20.9       59     24.7      1.4     50.0      1.7     40.0      3.2     50.0      0.0      0.0      1.0     20.0      7.0      3.0     None        5        1     None        9        3        0     None      6.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.36        8     41.7     None     10.8
467050 2025053112   1006.0   1008.5     29.4     None     22.2       65     26.8      2.0    310.0      3.4    320.0      4.8    330.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.68        7     41.0     None    12.44
467050 2025053113   1005.9   1008.4     28.7     None     22.2       68     26.8      4.0    340.0      4.3    330.0      6.4    340.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.66        6     39.4     None     12.4
